Sample in Buffer,Sample in Window,TRIGGER,design_2_i/adc_bit_decoder_0_t_ready,design_2_i/ZmodScopeController_0_cDataAxisTvalid,design_2_i/delay_96_cycles_0_dout,design_2_i/adc_bit_decoder_0_bit_out,design_2_i/comparator_0_correct_bits[13:0],design_2_i/comparator_0_whole_bits[13:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,UNSIGNED,UNSIGNED
2305,2305,0,1,0,0,1,6663,16325
2306,2306,0,1,0,0,1,6663,16325
2307,2307,0,1,0,0,1,6663,16325
2308,2308,0,1,1,0,1,6663,16325
2309,2309,0,1,0,0,0,6663,16325
2310,2310,0,1,0,0,0,6664,16325
2311,2311,0,1,0,0,0,6664,16325
2312,2312,0,1,1,0,0,6664,16325
2313,2313,0,1,0,0,0,6664,16325
2314,2314,0,1,0,0,0,6664,16325
2315,2315,0,1,0,0,0,6664,16325
2316,2316,0,1,1,0,0,6664,16325
2317,2317,0,1,0,0,1,6664,16325
2318,2318,0,1,0,0,1,6664,16325
2319,2319,0,1,0,0,1,6664,16326
2320,2320,0,1,1,0,1,6664,16326
2321,2321,0,1,0,0,0,6664,16326
2322,2322,0,1,0,0,0,6664,16326
2323,2323,0,1,0,0,0,6664,16326
2324,2324,0,1,1,0,0,6664,16326
2325,2325,0,1,0,0,0,6664,16326
2326,2326,0,1,0,0,0,6664,16326
2327,2327,0,1,0,0,0,6664,16326
2328,2328,0,1,1,0,0,6664,16326
2329,2329,0,1,0,0,1,6664,16326
2330,2330,0,1,0,0,1,6664,16326
2331,2331,0,1,0,0,1,6664,16326
2332,2332,0,1,1,0,1,6664,16326
2333,2333,0,1,0,0,1,6664,16326
2334,2334,0,1,0,0,1,6664,16326
2335,2335,0,1,0,0,1,6664,16326
2336,2336,0,1,1,0,1,6664,16326
2337,2337,0,1,0,0,1,6664,16326
2338,2338,0,1,0,0,1,6664,16326
2339,2339,0,1,0,0,1,6664,16327
2340,2340,0,1,1,0,1,6664,16327
2341,2341,0,1,0,0,1,6664,16327
2342,2342,0,1,0,0,1,6664,16327
2343,2343,0,1,0,0,1,6664,16327
2344,2344,0,1,1,0,1,6664,16327
2345,2345,0,1,0,0,1,6664,16327
2346,2346,0,1,0,0,1,6664,16327
2347,2347,0,1,0,0,1,6664,16327
2348,2348,0,1,1,0,1,6664,16327
2349,2349,0,1,0,0,1,6664,16327
2350,2350,0,1,0,0,1,6664,16327
2351,2351,0,1,0,0,1,6664,16327
2352,2352,0,1,1,0,1,6664,16327
2353,2353,0,1,0,0,1,6664,16327
2354,2354,0,1,0,0,1,6664,16327
2355,2355,0,1,0,0,1,6664,16327
2356,2356,0,1,1,0,1,6664,16327
2357,2357,0,1,0,0,1,6664,16327
2358,2358,0,1,0,0,1,6664,16327
2359,2359,0,1,0,0,1,6664,16328
2360,2360,0,1,1,0,1,6664,16328
2361,2361,0,1,0,0,1,6664,16328
2362,2362,0,1,0,0,1,6664,16328
2363,2363,0,1,0,0,1,6664,16328
2364,2364,0,1,1,0,1,6664,16328
2365,2365,0,1,0,0,0,6664,16328
2366,2366,0,1,0,0,0,6664,16328
2367,2367,0,1,0,0,0,6664,16328
2368,2368,0,1,1,0,0,6664,16328
2369,2369,0,1,0,0,0,6664,16328
2370,2370,0,1,0,0,0,6665,16328
2371,2371,0,1,0,0,0,6665,16328
2372,2372,0,1,1,0,0,6665,16328
2373,2373,0,1,0,0,0,6665,16328
2374,2374,0,1,0,0,0,6665,16328
2375,2375,0,1,0,0,0,6665,16328
2376,2376,0,1,1,0,0,6665,16328
2377,2377,0,1,0,0,0,6665,16328
2378,2378,0,1,0,0,0,6665,16328
2379,2379,0,1,0,0,0,6665,16329
2380,2380,0,1,1,0,0,6665,16329
2381,2381,0,1,0,0,1,6665,16329
2382,2382,0,1,0,0,1,6665,16329
2383,2383,0,1,0,0,1,6665,16329
2384,2384,0,1,1,0,1,6665,16329
2385,2385,0,1,0,0,0,6665,16329
2386,2386,0,1,0,0,0,6665,16329
2387,2387,0,1,0,0,0,6665,16329
2388,2388,0,1,1,0,0,6665,16329
2389,2389,0,1,0,0,1,6665,16329
2390,2390,0,1,0,0,1,6665,16329
2391,2391,0,1,0,0,1,6665,16329
2392,2392,0,1,1,0,1,6665,16329
2393,2393,0,1,0,0,1,6665,16329
2394,2394,0,1,0,0,1,6665,16329
2395,2395,0,1,0,0,1,6665,16329
2396,2396,0,1,1,1,1,6665,16329
2397,2397,0,1,0,1,1,6665,16329
2398,2398,0,1,0,1,1,6665,16329
2399,2399,0,1,0,1,1,6665,16330
2400,2400,0,1,1,1,1,6665,16330
2401,2401,0,1,0,1,0,6665,16330
2402,2402,0,1,0,1,0,6665,16330
2403,2403,0,1,0,1,0,6665,16330
2404,2404,0,1,1,1,0,6665,16330
2405,2405,0,1,0,1,1,6665,16330
2406,2406,0,1,0,1,1,6665,16330
2407,2407,0,1,0,1,1,6665,16330
2408,2408,0,1,1,1,1,6665,16330
2409,2409,0,1,0,1,0,6665,16330
2410,2410,0,1,0,1,0,6665,16330
2411,2411,0,1,0,1,0,6665,16330
2412,2412,0,1,1,1,0,6665,16330
2413,2413,0,1,0,1,0,6665,16330
2414,2414,0,1,0,1,0,6665,16330
2415,2415,0,1,0,1,0,6665,16330
2416,2416,0,1,1,1,0,6665,16330
2417,2417,0,1,0,1,0,6665,16330
2418,2418,0,1,0,1,0,6665,16330
2419,2419,0,1,0,1,0,6665,16331
2420,2420,0,1,1,1,0,6665,16331
2421,2421,0,1,0,1,0,6665,16331
2422,2422,0,1,0,1,0,6665,16331
2423,2423,0,1,0,1,0,6665,16331
2424,2424,0,1,1,1,0,6665,16331
2425,2425,0,1,0,1,0,6665,16331
2426,2426,0,1,0,1,0,6665,16331
2427,2427,0,1,0,1,0,6665,16331
2428,2428,0,1,1,1,0,6665,16331
2429,2429,0,1,0,1,0,6665,16331
2430,2430,0,1,0,1,0,6665,16331
2431,2431,0,1,0,1,0,6665,16331
2432,2432,0,1,1,1,0,6665,16331
2433,2433,0,1,0,1,1,6665,16331
2434,2434,0,1,0,1,1,6665,16331
2435,2435,0,1,0,1,1,6665,16331
2436,2436,0,1,1,0,1,6665,16331
2437,2437,0,1,0,0,0,6665,16331
2438,2438,0,1,0,0,0,6665,16331
2439,2439,0,1,0,0,0,6665,16332
2440,2440,0,1,1,0,0,6665,16332
2441,2441,0,1,0,0,0,6665,16332
2442,2442,0,1,0,0,0,6665,16332
2443,2443,0,1,0,0,0,6665,16332
2444,2444,0,1,1,0,0,6665,16332
2445,2445,0,1,0,0,1,6665,16332
2446,2446,0,1,0,0,1,6665,16332
2447,2447,0,1,0,0,1,6665,16332
2448,2448,0,1,1,0,1,6665,16332
2449,2449,0,1,0,0,1,6665,16332
2450,2450,0,1,0,0,1,6665,16332
2451,2451,0,1,0,0,1,6665,16332
2452,2452,0,1,1,0,1,6665,16332
2453,2453,0,1,0,0,1,6665,16332
2454,2454,0,1,0,0,1,6665,16332
2455,2455,0,1,0,0,1,6665,16332
2456,2456,0,1,1,0,1,6665,16332
2457,2457,0,1,0,0,0,6665,16332
2458,2458,0,1,0,0,0,6665,16332
2459,2459,0,1,0,0,0,6665,16333
2460,2460,0,1,1,0,0,6665,16333
2461,2461,0,1,0,0,1,6665,16333
2462,2462,0,1,0,0,1,6665,16333
2463,2463,0,1,0,0,1,6665,16333
2464,2464,0,1,1,0,1,6665,16333
2465,2465,0,1,0,0,1,6665,16333
2466,2466,0,1,0,0,1,6665,16333
2467,2467,0,1,0,0,1,6665,16333
2468,2468,0,1,1,0,1,6665,16333
2469,2469,0,1,0,0,1,6665,16333
2470,2470,0,1,0,0,1,6665,16333
2471,2471,0,1,0,0,1,6665,16333
2472,2472,0,1,1,0,1,6665,16333
2473,2473,0,1,0,0,1,6665,16333
2474,2474,0,1,0,0,1,6665,16333
2475,2475,0,1,0,0,1,6665,16333
2476,2476,0,1,1,1,1,6665,16333
2477,2477,0,1,0,1,1,6665,16333
2478,2478,0,1,0,1,1,6665,16333
2479,2479,0,1,0,1,1,6665,16334
2480,2480,0,1,1,1,1,6665,16334
2481,2481,0,1,0,1,0,6665,16334
2482,2482,0,1,0,1,0,6665,16334
2483,2483,0,1,0,1,0,6665,16334
2484,2484,0,1,1,1,0,6665,16334
2485,2485,0,1,0,1,0,6665,16334
2486,2486,0,1,0,1,0,6665,16334
2487,2487,0,1,0,1,0,6665,16334
2488,2488,0,1,1,1,0,6665,16334
2489,2489,0,1,0,1,1,6665,16334
2490,2490,0,1,0,1,1,6666,16334
2491,2491,0,1,0,1,1,6666,16334
2492,2492,0,1,1,1,1,6666,16334
2493,2493,0,1,0,1,1,6666,16334
2494,2494,0,1,0,1,1,6666,16334
2495,2495,0,1,0,1,1,6666,16334
2496,2496,0,1,1,1,1,6666,16334
2497,2497,0,1,0,1,0,6666,16334
2498,2498,0,1,0,1,0,6666,16334
2499,2499,0,1,0,1,0,6666,16335
2500,2500,0,1,1,1,0,6666,16335
2501,2501,0,1,0,1,0,6666,16335
2502,2502,0,1,0,1,0,6666,16335
2503,2503,0,1,0,1,0,6666,16335
2504,2504,0,1,1,1,0,6666,16335
2505,2505,0,1,0,1,1,6666,16335
2506,2506,0,1,0,1,1,6666,16335
2507,2507,0,1,0,1,1,6666,16335
2508,2508,0,1,1,1,1,6666,16335
2509,2509,0,1,0,1,1,6666,16335
2510,2510,0,1,0,1,1,6667,16335
2511,2511,0,1,0,1,1,6667,16335
2512,2512,0,1,1,1,1,6667,16335
2513,2513,0,1,0,1,0,6667,16335
2514,2514,0,1,0,1,0,6667,16335
2515,2515,0,1,0,1,0,6667,16335
2516,2516,0,1,1,0,0,6667,16335
2517,2517,0,1,0,0,0,6667,16335
2518,2518,0,1,0,0,0,6667,16335
2519,2519,0,1,0,0,0,6667,16336
2520,2520,0,1,1,0,0,6667,16336
2521,2521,0,1,0,0,0,6667,16336
2522,2522,0,1,0,0,0,6667,16336
2523,2523,0,1,0,0,0,6667,16336
2524,2524,0,1,1,0,0,6667,16336
2525,2525,0,1,0,0,0,6667,16336
2526,2526,0,1,0,0,0,6667,16336
2527,2527,0,1,0,0,0,6667,16336
2528,2528,0,1,1,0,0,6667,16336
2529,2529,0,1,0,0,1,6667,16336
2530,2530,0,1,0,0,1,6667,16336
2531,2531,0,1,0,0,1,6667,16336
2532,2532,0,1,1,0,1,6667,16336
2533,2533,0,1,0,0,1,6667,16336
2534,2534,0,1,0,0,1,6667,16336
2535,2535,0,1,0,0,1,6667,16336
2536,2536,0,1,1,0,1,6667,16336
2537,2537,0,1,0,0,1,6667,16336
2538,2538,0,1,0,0,1,6667,16336
2539,2539,0,1,0,0,1,6667,16337
2540,2540,0,1,1,0,1,6667,16337
2541,2541,0,1,0,0,1,6667,16337
2542,2542,0,1,0,0,1,6667,16337
2543,2543,0,1,0,0,1,6667,16337
2544,2544,0,1,1,0,1,6667,16337
2545,2545,0,1,0,0,1,6667,16337
2546,2546,0,1,0,0,1,6667,16337
2547,2547,0,1,0,0,1,6667,16337
2548,2548,0,1,1,0,1,6667,16337
2549,2549,0,1,0,0,1,6667,16337
2550,2550,0,1,0,0,1,6667,16337
2551,2551,0,1,0,0,1,6667,16337
2552,2552,0,1,1,0,1,6667,16337
2553,2553,0,1,0,0,1,6667,16337
2554,2554,0,1,0,0,1,6667,16337
2555,2555,0,1,0,0,1,6667,16337
2556,2556,0,1,1,0,1,6667,16337
2557,2557,0,1,0,0,1,6667,16337
2558,2558,0,1,0,0,1,6667,16337
2559,2559,0,1,0,0,1,6667,16338
2560,2560,0,1,1,0,1,6667,16338
2561,2561,0,1,0,0,1,6667,16338
2562,2562,0,1,0,0,1,6667,16338
2563,2563,0,1,0,0,1,6667,16338
2564,2564,0,1,1,0,1,6667,16338
2565,2565,0,1,0,0,0,6667,16338
2566,2566,0,1,0,0,0,6667,16338
2567,2567,0,1,0,0,0,6667,16338
2568,2568,0,1,1,0,0,6667,16338
2569,2569,0,1,0,0,1,6667,16338
2570,2570,0,1,0,0,1,6667,16338
2571,2571,0,1,0,0,1,6667,16338
2572,2572,0,1,1,0,1,6667,16338
2573,2573,0,1,0,0,1,6667,16338
2574,2574,0,1,0,0,1,6667,16338
2575,2575,0,1,0,0,1,6667,16338
2576,2576,0,1,1,0,1,6667,16338
2577,2577,0,1,0,0,0,6667,16338
2578,2578,0,1,0,0,0,6667,16338
2579,2579,0,1,0,0,0,6667,16339
2580,2580,0,1,1,0,0,6667,16339
2581,2581,0,1,0,0,1,6667,16339
2582,2582,0,1,0,0,1,6667,16339
2583,2583,0,1,0,0,1,6667,16339
2584,2584,0,1,1,0,1,6667,16339
2585,2585,0,1,0,0,0,6667,16339
2586,2586,0,1,0,0,0,6667,16339
2587,2587,0,1,0,0,0,6667,16339
2588,2588,0,1,1,0,0,6667,16339
2589,2589,0,1,0,0,0,6667,16339
2590,2590,0,1,0,0,0,6668,16339
2591,2591,0,1,0,0,0,6668,16339
2592,2592,0,1,1,0,0,6668,16339
2593,2593,0,1,0,0,1,6668,16339
2594,2594,0,1,0,0,1,6668,16339
2595,2595,0,1,0,0,1,6668,16339
2596,2596,0,1,1,0,1,6668,16339
2597,2597,0,1,0,0,0,6668,16339
2598,2598,0,1,0,0,0,6668,16339
2599,2599,0,1,0,0,0,6668,16340
2600,2600,0,1,1,0,0,6668,16340
2601,2601,0,1,0,0,0,6668,16340
2602,2602,0,1,0,0,0,6668,16340
2603,2603,0,1,0,0,0,6668,16340
2604,2604,0,1,1,0,0,6668,16340
2605,2605,0,1,0,0,1,6668,16340
2606,2606,0,1,0,0,1,6668,16340
2607,2607,0,1,0,0,1,6668,16340
2608,2608,0,1,1,0,1,6668,16340
2609,2609,0,1,0,0,0,6668,16340
2610,2610,0,1,0,0,0,6669,16340
2611,2611,0,1,0,0,0,6669,16340
2612,2612,0,1,1,0,0,6669,16340
2613,2613,0,1,0,0,0,6669,16340
2614,2614,0,1,0,0,0,6669,16340
2615,2615,0,1,0,0,0,6669,16340
2616,2616,0,1,1,0,0,6669,16340
2617,2617,0,1,0,0,1,6669,16340
2618,2618,0,1,0,0,1,6669,16340
2619,2619,0,1,0,0,1,6669,16341
2620,2620,0,1,1,0,1,6669,16341
2621,2621,0,1,0,0,0,6669,16341
2622,2622,0,1,0,0,0,6669,16341
2623,2623,0,1,0,0,0,6669,16341
2624,2624,0,1,1,0,0,6669,16341
2625,2625,0,1,0,0,1,6669,16341
2626,2626,0,1,0,0,1,6669,16341
2627,2627,0,1,0,0,1,6669,16341
2628,2628,0,1,1,0,1,6669,16341
2629,2629,0,1,0,0,1,6669,16341
2630,2630,0,1,0,0,1,6669,16341
2631,2631,0,1,0,0,1,6669,16341
2632,2632,0,1,1,0,1,6669,16341
2633,2633,0,1,0,0,0,6669,16341
2634,2634,0,1,0,0,0,6669,16341
2635,2635,0,1,0,0,0,6669,16341
2636,2636,0,1,1,1,0,6669,16341
2637,2637,0,1,0,1,1,6669,16341
2638,2638,0,1,0,1,1,6669,16341
2639,2639,0,1,0,1,1,6669,16342
2640,2640,0,1,1,1,1,6669,16342
2641,2641,0,1,0,1,1,6669,16342
2642,2642,0,1,0,1,1,6669,16342
2643,2643,0,1,0,1,1,6669,16342
2644,2644,0,1,1,1,1,6669,16342
2645,2645,0,1,0,1,1,6669,16342
2646,2646,0,1,0,1,1,6669,16342
2647,2647,0,1,0,1,1,6669,16342
2648,2648,0,1,1,1,1,6669,16342
2649,2649,0,1,0,1,1,6669,16342
2650,2650,0,1,0,1,1,6670,16342
2651,2651,0,1,0,1,1,6670,16342
2652,2652,0,1,1,1,1,6670,16342
2653,2653,0,1,0,1,0,6670,16342
2654,2654,0,1,0,1,0,6670,16342
2655,2655,0,1,0,1,0,6670,16342
2656,2656,0,1,1,0,0,6670,16342
2657,2657,0,1,0,0,0,6670,16342
2658,2658,0,1,0,0,0,6670,16342
2659,2659,0,1,0,0,0,6670,16343
2660,2660,0,1,1,0,0,6670,16343
2661,2661,0,1,0,0,0,6670,16343
2662,2662,0,1,0,0,0,6670,16343
2663,2663,0,1,0,0,0,6670,16343
2664,2664,0,1,1,0,0,6670,16343
2665,2665,0,1,0,0,0,6670,16343
2666,2666,0,1,0,0,0,6670,16343
2667,2667,0,1,0,0,0,6670,16343
2668,2668,0,1,1,0,0,6670,16343
2669,2669,0,1,0,0,1,6670,16343
2670,2670,0,1,0,0,1,6670,16343
2671,2671,0,1,0,0,1,6670,16343
2672,2672,0,1,1,0,1,6670,16343
2673,2673,0,1,0,0,1,6670,16343
2674,2674,0,1,0,0,1,6670,16343
2675,2675,0,1,0,0,1,6670,16343
2676,2676,0,1,1,1,1,6670,16343
2677,2677,0,1,0,1,1,6670,16343
2678,2678,0,1,0,1,1,6670,16343
2679,2679,0,1,0,1,1,6670,16344
2680,2680,0,1,1,1,1,6670,16344
2681,2681,0,1,0,1,0,6670,16344
2682,2682,0,1,0,1,0,6670,16344
2683,2683,0,1,0,1,0,6670,16344
2684,2684,0,1,1,1,0,6670,16344
2685,2685,0,1,0,1,0,6670,16344
2686,2686,0,1,0,1,0,6670,16344
2687,2687,0,1,0,1,0,6670,16344
2688,2688,0,1,1,1,0,6670,16344
2689,2689,0,1,0,1,1,6670,16344
2690,2690,0,1,0,1,1,6671,16344
2691,2691,0,1,0,1,1,6671,16344
2692,2692,0,1,1,1,1,6671,16344
2693,2693,0,1,0,1,1,6671,16344
2694,2694,0,1,0,1,1,6671,16344
2695,2695,0,1,0,1,1,6671,16344
2696,2696,0,1,1,1,1,6671,16344
2697,2697,0,1,0,1,0,6671,16344
2698,2698,0,1,0,1,0,6671,16344
2699,2699,0,1,0,1,0,6671,16345
2700,2700,0,1,1,1,0,6671,16345
2701,2701,0,1,0,1,0,6671,16345
2702,2702,0,1,0,1,0,6671,16345
2703,2703,0,1,0,1,0,6671,16345
2704,2704,0,1,1,1,0,6671,16345
2705,2705,0,1,0,1,1,6671,16345
2706,2706,0,1,0,1,1,6671,16345
2707,2707,0,1,0,1,1,6671,16345
2708,2708,0,1,1,1,1,6671,16345
2709,2709,0,1,0,1,0,6671,16345
2710,2710,0,1,0,1,0,6671,16345
2711,2711,0,1,0,1,0,6671,16345
2712,2712,0,1,1,1,0,6671,16345
2713,2713,0,1,0,1,0,6671,16345
2714,2714,0,1,0,1,0,6671,16345
2715,2715,0,1,0,1,0,6671,16345
2716,2716,0,1,1,0,0,6671,16345
2717,2717,0,1,0,0,1,6671,16345
2718,2718,0,1,0,0,1,6671,16345
2719,2719,0,1,0,0,1,6671,16346
2720,2720,0,1,1,0,1,6671,16346
2721,2721,0,1,0,0,1,6671,16346
2722,2722,0,1,0,0,1,6671,16346
2723,2723,0,1,0,0,1,6671,16346
2724,2724,0,1,1,0,1,6671,16346
2725,2725,0,1,0,0,1,6671,16346
2726,2726,0,1,0,0,1,6671,16346
2727,2727,0,1,0,0,1,6671,16346
2728,2728,0,1,1,0,1,6671,16346
2729,2729,0,1,0,0,0,6671,16346
2730,2730,0,1,0,0,0,6672,16346
2731,2731,0,1,0,0,0,6672,16346
2732,2732,0,1,1,0,0,6672,16346
2733,2733,0,1,0,0,1,6672,16346
2734,2734,0,1,0,0,1,6672,16346
2735,2735,0,1,0,0,1,6672,16346
2736,2736,0,1,1,1,1,6672,16346
2737,2737,0,1,0,1,1,6672,16346
2738,2738,0,1,0,1,1,6672,16346
2739,2739,0,1,0,1,1,6672,16347
2740,2740,0,1,1,1,1,6672,16347
2741,2741,0,1,0,1,0,6672,16347
2742,2742,0,1,0,1,0,6672,16347
2743,2743,0,1,0,1,0,6672,16347
2744,2744,0,1,1,1,0,6672,16347
2745,2745,0,1,0,1,1,6672,16347
2746,2746,0,1,0,1,1,6672,16347
2747,2747,0,1,0,1,1,6672,16347
2748,2748,0,1,1,1,1,6672,16347
2749,2749,0,1,0,1,1,6672,16347
2750,2750,0,1,0,1,1,6673,16347
2751,2751,0,1,0,1,1,6673,16347
2752,2752,0,1,1,1,1,6673,16347
2753,2753,0,1,0,1,0,6673,16347
2754,2754,0,1,0,1,0,6673,16347
2755,2755,0,1,0,1,0,6673,16347
2756,2756,0,1,1,0,0,6673,16347
2757,2757,0,1,0,0,0,6673,16347
2758,2758,0,1,0,0,0,6673,16347
2759,2759,0,1,0,0,0,6673,16348
2760,2760,0,1,1,0,0,6673,16348
2761,2761,0,1,0,0,0,6673,16348
2762,2762,0,1,0,0,0,6673,16348
2763,2763,0,1,0,0,0,6673,16348
2764,2764,0,1,1,0,0,6673,16348
2765,2765,0,1,0,0,1,6673,16348
2766,2766,0,1,0,0,1,6673,16348
2767,2767,0,1,0,0,1,6673,16348
2768,2768,0,1,1,0,1,6673,16348
2769,2769,0,1,0,0,0,6673,16348
2770,2770,0,1,0,0,0,6674,16348
2771,2771,0,1,0,0,0,6674,16348
2772,2772,0,1,1,0,0,6674,16348
2773,2773,0,1,0,0,1,6674,16348
2774,2774,0,1,0,0,1,6674,16348
2775,2775,0,1,0,0,1,6674,16348
2776,2776,0,1,1,0,1,6674,16348
2777,2777,0,1,0,0,0,6674,16348
2778,2778,0,1,0,0,0,6674,16348
2779,2779,0,1,0,0,0,6674,16349
2780,2780,0,1,1,0,0,6674,16349
2781,2781,0,1,0,0,0,6674,16349
2782,2782,0,1,0,0,0,6674,16349
2783,2783,0,1,0,0,0,6674,16349
2784,2784,0,1,1,0,0,6674,16349
2785,2785,0,1,0,0,1,6674,16349
2786,2786,0,1,0,0,1,6674,16349
2787,2787,0,1,0,0,1,6674,16349
2788,2788,0,1,1,0,1,6674,16349
2789,2789,0,1,0,0,0,6674,16349
2790,2790,0,1,0,0,0,6675,16349
2791,2791,0,1,0,0,0,6675,16349
2792,2792,0,1,1,0,0,6675,16349
2793,2793,0,1,0,0,1,6675,16349
2794,2794,0,1,0,0,1,6675,16349
2795,2795,0,1,0,0,1,6675,16349
2796,2796,0,1,1,0,1,6675,16349
2797,2797,0,1,0,0,0,6675,16349
2798,2798,0,1,0,0,0,6675,16349
2799,2799,0,1,0,0,0,6675,16350
2800,2800,0,1,1,0,0,6675,16350
2801,2801,0,1,0,0,1,6675,16350
2802,2802,0,1,0,0,1,6675,16350
2803,2803,0,1,0,0,1,6675,16350
2804,2804,0,1,1,0,1,6675,16350
2805,2805,0,1,0,0,1,6675,16350
2806,2806,0,1,0,0,1,6675,16350
2807,2807,0,1,0,0,1,6675,16350
2808,2808,0,1,1,0,1,6675,16350
2809,2809,0,1,0,0,0,6675,16350
2810,2810,0,1,0,0,0,6676,16350
2811,2811,0,1,0,0,0,6676,16350
2812,2812,0,1,1,0,0,6676,16350
2813,2813,0,1,0,0,1,6676,16350
2814,2814,0,1,0,0,1,6676,16350
2815,2815,0,1,0,0,1,6676,16350
2816,2816,0,1,1,0,1,6676,16350
2817,2817,0,1,0,0,0,6676,16350
2818,2818,0,1,0,0,0,6676,16350
2819,2819,0,1,0,0,0,6676,16351
2820,2820,0,1,1,0,0,6676,16351
2821,2821,0,1,0,0,0,6676,16351
2822,2822,0,1,0,0,0,6676,16351
2823,2823,0,1,0,0,0,6676,16351
2824,2824,0,1,1,0,0,6676,16351
2825,2825,0,1,0,0,1,6676,16351
2826,2826,0,1,0,0,1,6676,16351
2827,2827,0,1,0,0,1,6676,16351
2828,2828,0,1,1,0,1,6676,16351
2829,2829,0,1,0,0,0,6676,16351
2830,2830,0,1,0,0,0,6677,16351
2831,2831,0,1,0,0,0,6677,16351
2832,2832,0,1,1,0,0,6677,16351
2833,2833,0,1,0,0,1,6677,16351
2834,2834,0,1,0,0,1,6677,16351
2835,2835,0,1,0,0,1,6677,16351
2836,2836,0,1,1,0,1,6677,16351
2837,2837,0,1,0,0,1,6677,16351
2838,2838,0,1,0,0,1,6677,16351
2839,2839,0,1,0,0,1,6677,16352
2840,2840,0,1,1,0,1,6677,16352
2841,2841,0,1,0,0,1,6677,16352
2842,2842,0,1,0,0,1,6677,16352
2843,2843,0,1,0,0,1,6677,16352
2844,2844,0,1,1,0,1,6677,16352
2845,2845,0,1,0,0,1,6677,16352
2846,2846,0,1,0,0,1,6677,16352
2847,2847,0,1,0,0,1,6677,16352
2848,2848,0,1,1,0,1,6677,16352
2849,2849,0,1,0,0,0,6677,16352
2850,2850,0,1,0,0,0,6678,16352
2851,2851,0,1,0,0,0,6678,16352
2852,2852,0,1,1,0,0,6678,16352
2853,2853,0,1,0,0,1,6678,16352
2854,2854,0,1,0,0,1,6678,16352
2855,2855,0,1,0,0,1,6678,16352
2856,2856,0,1,1,0,1,6678,16352
2857,2857,0,1,0,0,1,6678,16352
2858,2858,0,1,0,0,1,6678,16352
2859,2859,0,1,0,0,1,6678,16353
2860,2860,0,1,1,0,1,6678,16353
2861,2861,0,1,0,0,1,6678,16353
2862,2862,0,1,0,0,1,6678,16353
2863,2863,0,1,0,0,1,6678,16353
2864,2864,0,1,1,0,1,6678,16353
2865,2865,0,1,0,0,0,6678,16353
2866,2866,0,1,0,0,0,6678,16353
2867,2867,0,1,0,0,0,6678,16353
2868,2868,0,1,1,0,0,6678,16353
2869,2869,0,1,0,0,1,6678,16353
2870,2870,0,1,0,0,1,6678,16353
2871,2871,0,1,0,0,1,6678,16353
2872,2872,0,1,1,0,1,6678,16353
2873,2873,0,1,0,0,1,6678,16353
2874,2874,0,1,0,0,1,6678,16353
2875,2875,0,1,0,0,1,6678,16353
2876,2876,0,1,1,1,1,6678,16353
2877,2877,0,1,0,1,1,6678,16353
2878,2878,0,1,0,1,1,6678,16353
2879,2879,0,1,0,1,1,6678,16354
2880,2880,0,1,1,1,1,6678,16354
2881,2881,0,1,0,1,1,6678,16354
2882,2882,0,1,0,1,1,6678,16354
2883,2883,0,1,0,1,1,6678,16354
2884,2884,0,1,1,1,1,6678,16354
2885,2885,0,1,0,1,0,6678,16354
2886,2886,0,1,0,1,0,6678,16354
2887,2887,0,1,0,1,0,6678,16354
2888,2888,0,1,1,1,0,6678,16354
2889,2889,0,1,0,1,1,6678,16354
2890,2890,0,1,0,1,1,6679,16354
2891,2891,0,1,0,1,1,6679,16354
2892,2892,0,1,1,1,1,6679,16354
2893,2893,0,1,0,1,0,6679,16354
2894,2894,0,1,0,1,0,6679,16354
2895,2895,0,1,0,1,0,6679,16354
2896,2896,0,1,1,1,0,6679,16354
2897,2897,0,1,0,1,0,6679,16354
2898,2898,0,1,0,1,0,6679,16354
2899,2899,0,1,0,1,0,6679,16355
2900,2900,0,1,1,1,0,6679,16355
2901,2901,0,1,0,1,1,6679,16355
2902,2902,0,1,0,1,1,6679,16355
2903,2903,0,1,0,1,1,6679,16355
2904,2904,0,1,1,1,1,6679,16355
2905,2905,0,1,0,1,1,6679,16355
2906,2906,0,1,0,1,1,6679,16355
2907,2907,0,1,0,1,1,6679,16355
2908,2908,0,1,1,1,1,6679,16355
2909,2909,0,1,0,1,0,6679,16355
2910,2910,0,1,0,1,0,6679,16355
2911,2911,0,1,0,1,0,6679,16355
2912,2912,0,1,1,1,0,6679,16355
2913,2913,0,1,0,1,0,6679,16355
2914,2914,0,1,0,1,0,6679,16355
2915,2915,0,1,0,1,0,6679,16355
2916,2916,0,1,1,1,0,6679,16355
2917,2917,0,1,0,1,0,6679,16355
2918,2918,0,1,0,1,0,6679,16355
2919,2919,0,1,0,1,0,6679,16356
2920,2920,0,1,1,1,0,6679,16356
2921,2921,0,1,0,1,1,6679,16356
2922,2922,0,1,0,1,1,6679,16356
2923,2923,0,1,0,1,1,6679,16356
2924,2924,0,1,1,1,1,6679,16356
2925,2925,0,1,0,1,1,6679,16356
2926,2926,0,1,0,1,1,6679,16356
2927,2927,0,1,0,1,1,6679,16356
2928,2928,0,1,1,1,1,6679,16356
2929,2929,0,1,0,1,1,6679,16356
2930,2930,0,1,0,1,1,6680,16356
